Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC OASIS,"1,250,000","1,377.79",907,Sep-20,JURONG EAST AVENUE 1,Resale,Strata,128,"9,766",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,588,000","1,130.22","1,405",Sep-20,DAIRY FARM LANE,New Sale,Strata,105,"15,124",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,278,000",775.01,"1,649",Sep-20,JALAN REMAJA,New Sale,Strata,72,"17,750",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE ESSENCE,"756,370",538.2,"1,405",Sep-20,CHONG KUO ROAD,New Sale,Strata,50,"15,127",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
HILLVIEW REGENCY,"948,000","1,108.69",855,Sep-20,BUKIT BATOK EAST AVENUE 2,Resale,Strata,103,"9,204",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
PARK NATURA,"2,400,000","2,314.26","1,037",Sep-20,BUKIT BATOK EAST AVENUE 6,Resale,Strata,215,"11,163",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
PARC OASIS,"1,200,000","1,377.79",871,Sep-20,JURONG EAST AVENUE 1,Resale,Strata,128,"9,375",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,764,808","1,313.21","1,344",Sep-20,DAIRY FARM LANE,New Sale,Strata,122,"14,466",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"1,830,000","2,238.91",817,Sep-20,UPPER THOMSON ROAD,Resale,Strata,208,"8,798",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
HILLINGTON GREEN,"1,700,000","1,356.26","1,253",Sep-20,HILLVIEW AVENUE,Resale,Strata,126,"13,492",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,06 to 10
THE MADEIRA,"930,000","1,054.87",882,Sep-20,BUKIT BATOK STREET 31,Resale,Strata,98,"9,490",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,26 to 30
HAZEL PARK CONDOMINIUM,"1,550,000","1,334.74","1,161",Sep-20,HAZEL PARK TERRACE,Resale,Strata,124,"12,500",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,16 to 20
THE NAUTICAL,"1,118,000","1,302.44",858,Sep-20,JALAN SENDUDOK,Resale,Strata,121,"9,240",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE LAKESHORE,"1,170,000","1,140.98","1,025",Sep-20,JURONG WEST STREET 41,Resale,Strata,106,"11,038",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,090,000","1,108.69",983,Sep-20,JURONG WEST STREET 41,Resale,Strata,103,"10,583",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
THE WISTERIA,"675,000",548.96,"1,230",Sep-20,YISHUN RING ROAD,Sub Sale,Strata,51,"13,235",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
HILLTOP GROVE,"1,030,000","1,237.86",832,Sep-20,HILLVIEW AVENUE,Resale,Strata,115,"8,957",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
THE HILLIER,"1,100,000",839.59,"1,310",Sep-20,HILLVIEW RISE,Resale,Strata,78,"14,103",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
GUILIN VIEW,"980,000","1,280.92",765,Sep-20,BUKIT BATOK STREET 52,Resale,Strata,119,"8,235",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
EUPHONY GARDENS,"1,380,000","2,454.19",562,Sep-20,JALAN MATA AYER,Resale,Strata,228,"6,053",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
ORCHID PARK CONDO,"700,000","1,151.75",608,Sep-20,YISHUN STREET 81,Resale,Strata,107,"6,542",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE NAUTICAL,"1,190,000","1,388.56",857,Sep-20,JALAN SENDUDOK,Resale,Strata,129,"9,225",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
NORTHWOOD,"1,218,450","1,313.21",928,Sep-20,JALAN MATA AYER,Resale,Strata,122,"9,987",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
CASTLE GREEN,"820,000",947.23,866,Sep-20,YIO CHU KANG ROAD,Resale,Strata,88,"9,318",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
REGENT HEIGHTS,"1,060,000","1,216.33",871,Sep-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,113,"9,381",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
REGENT HEIGHTS,"750,000","1,022.58",733,Sep-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"7,895",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,150,000",979.52,"1,174",Sep-20,FERNVALE ROAD,Resale,Strata,91,"12,637",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"738,800",936.47,789,Sep-20,BUKIT BATOK STREET 25,Resale,Strata,87,"8,492",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
CASABLANCA,"705,000",893.41,789,Sep-20,ROSEWOOD DRIVE,Resale,Strata,83,"8,494",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,06 to 10
LAKE GRANDE,"1,200,000",818.06,"1,467",Sep-20,JURONG LAKE LINK,Resale,Strata,76,"15,789",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
HILLVIEW REGENCY,"1,102,888","1,194.8",923,Sep-20,BUKIT BATOK EAST AVENUE 2,Resale,Strata,111,"9,936",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
ROSEWOOD,"745,000","1,011.82",736,Sep-20,ROSEWOOD DRIVE,Resale,Strata,94,"7,926",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
RIVERTREES RESIDENCES,"1,608,000","1,356.26","1,186",Sep-20,FERNVALE CLOSE,Resale,Strata,126,"12,762",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
THE PETALS,"1,000,000","1,044.11",958,Sep-20,HILLVIEW AVENUE,Resale,Strata,97,"10,309",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,220,000","1,151.75","1,059",Sep-20,CANBERRA DRIVE,Resale,Strata,107,"11,402",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
CASABLANCA,"720,000",936.47,769,Sep-20,ROSEWOOD DRIVE,Resale,Strata,87,"8,276",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,06 to 10
H2O RESIDENCES,"1,630,000","1,388.56","1,174",Sep-20,FERNVALE LINK,Resale,Strata,129,"12,636",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
MEADOWS @ PEIRCE,"803,800",635.08,"1,266",Sep-20,UPPER THOMSON ROAD,Resale,Strata,59,"13,624",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"790,000","1,184.04",667,Sep-20,WOODGROVE DRIVE,Resale,Strata,110,"7,182",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"623,500",505.91,"1,232",Sep-20,FERNVALE CLOSE,Resale,Strata,47,"13,266",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
THE ESTUARY,"595,000",592.02,"1,005",Sep-20,YISHUN AVENUE 1,Resale,Strata,55,"10,818",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
THE ESTUARY,"1,300,000","1,302.44",998,Sep-20,YISHUN AVENUE 1,Resale,Strata,121,"10,744",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
LAKEPOINT CONDOMINIUM,"1,208,000","1,883.7",641,Sep-20,LAKEPOINT DRIVE,Resale,Strata,175,"6,903",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
THE BROOKS II,"1,287,000","1,151.75","1,117",Sep-20,SPRINGSIDE GREEN,Resale,Strata,107,"12,028",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"842,000","1,216.33",692,Sep-20,CANBERRA DRIVE,Resale,Strata,113,"7,451",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SUNRISE GARDENS,"955,000","1,313.21",727,Sep-20,SUNRISE AVENUE,Resale,Strata,122,"7,828",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
THE NAUTICAL,"1,090,000","1,119.46",974,Sep-20,JALAN SENDUDOK,Resale,Strata,104,"10,481",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
SKIES MILTONIA,"571,000",484.38,"1,179",Sep-20,MILTONIA CLOSE,Resale,Strata,45,"12,689",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE ESTUARY,"628,000",592.02,"1,061",Sep-20,YISHUN AVENUE 1,Resale,Strata,55,"11,418",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
MONT BOTANIK RESIDENCE,"1,154,000",688.9,"1,675",Sep-20,JALAN REMAJA,New Sale,Strata,64,"18,031",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
KANDIS RESIDENCE,"946,000",807.3,"1,172",Sep-20,KANDIS LINK,New Sale,Strata,75,"12,613",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
THE ESSENCE,"810,000",538.2,"1,505",Sep-20,CHONG KUO ROAD,New Sale,Strata,50,"16,200",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
J GATEWAY,"1,080,000",678.13,"1,593",Sep-20,GATEWAY DRIVE,Resale,Strata,63,"17,143",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,631,251","1,011.82","1,612",Sep-20,DAIRY FARM LANE,New Sale,Strata,94,"17,354",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
THE JADE,"1,160,000","1,087.16","1,067",Sep-20,BUKIT BATOK CENTRAL LINK,Resale,Strata,101,"11,485",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,16 to 20
PARK NATURA,"2,800,000","2,863.22",978,Sep-20,BUKIT BATOK EAST AVENUE 6,Resale,Strata,266,"10,526",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
HILLVIEW REGENCY,"1,125,000","1,194.8",942,Sep-20,BUKIT BATOK EAST AVENUE 2,Resale,Strata,111,"10,135",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,21 to 25
BULLION PARK,"1,218,000","1,259.39",967,Sep-20,LENTOR LOOP,Resale,Strata,117,"10,410",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
THE CALROSE,"1,620,000","1,237.86","1,309",Sep-20,YIO CHU KANG ROAD,Resale,Strata,115,"14,087",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,258,888","1,044.11","1,206",Sep-20,FERNVALE CLOSE,Resale,Strata,97,"12,978",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
IVORY HEIGHTS,"1,600,000","1,700.71",941,Sep-20,JURONG EAST STREET 13,Resale,Strata,158,"10,127",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
PARC OASIS,"1,138,000","1,227.1",927,Sep-20,JURONG EAST AVENUE 1,Resale,Strata,114,"9,982",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
ROOTS @ TRANSIT,"780,000",667.37,"1,169",Sep-20,TRANSIT ROAD,Resale,Strata,62,"12,581",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
ROSEWOOD,"880,000","1,173.28",750,Sep-20,ROSEWOOD DRIVE,Resale,Strata,109,"8,073",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
ESPA,"1,600,000","1,679.18",953,Sep-20,CASHEW ROAD,Resale,Strata,156,"10,256",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"826,000",667.37,"1,238",Sep-20,FERNVALE ROAD,Resale,Strata,62,"13,323",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
MONT BOTANIK RESIDENCE,"1,094,200",688.9,"1,588",Sep-20,JALAN REMAJA,New Sale,Strata,64,"17,097",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,218,000",699.66,"1,741",Sep-20,JALAN REMAJA,New Sale,Strata,65,"18,738",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
PARC OASIS,"1,030,000","1,227.1",839,Sep-20,JURONG EAST AVENUE 1,Resale,Strata,114,"9,035",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,06 to 10
BUKIT 828,"1,133,000",678.13,"1,671",Sep-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"17,984",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"770,000","1,140.98",675,Sep-20,BUKIT BATOK STREET 25,Resale,Strata,106,"7,264",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
HILLVIEW REGENCY,"810,000",968.76,836,Sep-20,BUKIT BATOK EAST AVENUE 2,Resale,Strata,90,"9,000",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,198,000",699.66,"1,712",Sep-20,JALAN REMAJA,New Sale,Strata,65,"18,431",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
TREE HOUSE,"1,315,000","1,151.75","1,142",Sep-20,CHESTNUT AVENUE,Resale,Strata,107,"12,290",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,21 to 25
THE ESTUARY,"901,000",925.7,973,Sep-20,YISHUN AVENUE 1,Resale,Strata,86,"10,477",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
IVORY HEIGHTS,"1,500,000","1,668.42",899,Sep-20,JURONG EAST STREET 13,Resale,Strata,155,"9,677",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
FORESQUE RESIDENCES,"1,420,000","1,184.04","1,199",Sep-20,PETIR ROAD,Resale,Strata,110,"12,909",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
HILLVIEW PARK,"1,388,000","1,227.1","1,131",Sep-20,HILLVIEW AVENUE,Resale,Strata,114,"12,175",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"1,410,000","2,066.69",682,Sep-20,GERALD DRIVE,Resale,Strata,192,"7,344",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
FOREST HILLS CONDOMINIUM,"955,000","1,227.1",778,Sep-20,TRANSIT ROAD,Resale,Strata,114,"8,377",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
THE WOODGROVE,"610,000",828.83,736,Sep-20,WOODGROVE DRIVE,Resale,Strata,77,"7,922",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,01 to 05
BULLION PARK,"1,418,000","1,237.86","1,146",Sep-20,LENTOR LOOP,Resale,Strata,115,"12,330",-,Condominium,1,Freehold,26,Outside Central Region,11 to 15
MEADOWS @ PEIRCE,"1,430,000","1,194.8","1,197",Sep-20,UPPER THOMSON ROAD,Resale,Strata,111,"12,883",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
REGENT HEIGHTS,"1,005,000","1,496.2",672,Sep-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,139,"7,230",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,050,000","1,388.56",756,Sep-20,CANBERRA DRIVE,Resale,Strata,129,"8,140",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
PARK NATURA,"1,730,000","1,646.89","1,050",Sep-20,BUKIT BATOK EAST AVENUE 6,Resale,Strata,153,"11,307",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
NORTH PARK RESIDENCES,"1,070,000",753.48,"1,420",Sep-20,YISHUN CENTRAL 1,Sub Sale,Strata,70,"15,286",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
KANDIS RESIDENCE,"975,800",796.54,"1,225",Sep-20,KANDIS LINK,New Sale,Strata,74,"13,186",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
PARK NATURA,"2,630,000","2,508.01","1,049",Sep-20,BUKIT BATOK EAST AVENUE 6,Resale,Strata,233,"11,288",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
KANDIS RESIDENCE,"1,019,000",731.95,"1,392",Sep-20,KANDIS LINK,New Sale,Strata,68,"14,985",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,06 to 10
LAKEVILLE,"1,200,000",871.88,"1,376",Sep-20,JURONG LAKE LINK,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
THE HILLIER,"1,100,000",818.06,"1,345",Sep-20,HILLVIEW RISE,Resale,Strata,76,"14,474",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
H2O RESIDENCES,"890,000",882.65,"1,008",Sep-20,FERNVALE LINK,Resale,Strata,82,"10,854",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,21 to 25
CASABLANCA,"805,000","1,119.46",719,Sep-20,ROSEWOOD DRIVE,Resale,Strata,104,"7,740",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,06 to 10
SEASONS PARK,"1,150,000","1,248.62",921,Sep-20,YIO CHU KANG ROAD,Resale,Strata,116,"9,914",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
THE ESTUARY,"1,230,000","1,302.44",944,Sep-20,YISHUN AVENUE 1,Resale,Strata,121,"10,165",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
THE CALROSE,"1,530,000","1,140.98","1,341",Sep-20,YIO CHU KANG ROAD,Resale,Strata,106,"14,434",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
CHESTNUT VILLE,"2,000,000","2,023.63",988,Sep-20,JALAN PAKIS,Resale,Strata,188,"10,638",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,-
MEADOWS @ PEIRCE,"835,000",635.08,"1,315",Sep-20,UPPER THOMSON ROAD,Resale,Strata,59,"14,153",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
LAKEHOLMZ,"1,075,000","1,237.86",868,Sep-20,CORPORATION ROAD,Resale,Strata,115,"9,348",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,11 to 15
RIVERTREES RESIDENCES,"802,000",688.9,"1,164",Sep-20,FERNVALE CLOSE,Resale,Strata,64,"12,531",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,21 to 25
LE QUEST,"758,000",495.14,"1,531",Sep-20,BUKIT BATOK STREET 41,Sub Sale,Strata,46,"16,478",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
YISHUN EMERALD,"780,000","1,216.33",641,Sep-20,CANBERRA DRIVE,Resale,Strata,113,"6,903",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE HILLIER,"840,000",624.31,"1,345",Sep-20,HILLVIEW RISE,Resale,Strata,58,"14,483",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
HILLVIEW REGENCY,"810,000",904.18,896,Sep-20,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"9,643",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
SUN PLAZA,"900,000","1,345.5",669,Sep-20,SEMBAWANG DRIVE,Resale,Strata,125,"7,200",-,Apartment,1,99 yrs lease commencing from 1996,27,Outside Central Region,11 to 15
FORESQUE RESIDENCES,"1,700,000","1,431.61","1,187",Sep-20,PETIR ROAD,Resale,Strata,133,"12,782",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"640,000",452.09,"1,416",Sep-20,FERNVALE ROAD,Resale,Strata,42,"15,238",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
REGENT GROVE,"955,000","1,474.67",648,Sep-20,CHOA CHU KANG NORTH 7,Resale,Strata,137,"6,971",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
NATURA@HILLVIEW,"588,000",441.32,"1,332",Sep-20,HILLVIEW TERRACE,Resale,Strata,41,"14,341",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
THE GREENWICH,"710,000",602.78,"1,178",Sep-20,SELETAR ROAD,Resale,Strata,56,"12,679",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
GUILIN VIEW,"730,000",839.59,869,Sep-20,BUKIT BATOK STREET 52,Resale,Strata,78,"9,359",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,26 to 30
EUPHONY GARDENS,"840,000","1,184.04",709,Sep-20,JALAN MATA AYER,Resale,Strata,110,"7,636",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,720,000","1,399.32","1,229",Sep-20,FERNVALE ROAD,Resale,Strata,130,"13,231",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE LAKESHORE,"938,000",925.7,"1,013",Sep-20,JURONG WEST STREET 41,Resale,Strata,86,"10,907",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
THE MADEIRA,"980,000","1,248.62",785,Sep-20,BUKIT BATOK STREET 31,Resale,Strata,116,"8,448",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
PARC ROSEWOOD,"510,000",430.56,"1,185",Sep-20,ROSEWOOD DRIVE,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
REGENT HEIGHTS,"818,000","1,162.51",704,Sep-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,108,"7,574",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
THE LAKESHORE,"1,220,000","1,184.04","1,030",Sep-20,JURONG WEST STREET 41,Resale,Strata,110,"11,091",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
SKIES MILTONIA,"1,130,000","1,076.4","1,050",Sep-20,MILTONIA CLOSE,Resale,Strata,100,"11,300",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
PARC OASIS,"1,180,000","1,227.1",962,Sep-20,JURONG EAST AVENUE 1,Resale,Strata,114,"10,351",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
CASPIAN,"930,000",871.88,"1,067",Sep-20,LAKESIDE DRIVE,Resale,Strata,81,"11,481",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10
RIVERBANK @ FERNVALE,"1,040,000",947.23,"1,098",Sep-20,FERNVALE CLOSE,Resale,Strata,88,"11,818",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
THE TENNERY,"675,000",624.31,"1,081",Sep-20,WOODLANDS ROAD,Resale,Strata,58,"11,638",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
HILLSTA,"700,000",635.08,"1,102",Sep-20,PHOENIX ROAD,Resale,Strata,59,"11,864",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE MILTONIA RESIDENCES,"618,000",592.02,"1,044",Sep-20,MILTONIA CLOSE,Resale,Strata,55,"11,236",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE WARREN,"958,000","1,227.1",781,Sep-20,CHOA CHU KANG LOOP,Resale,Strata,114,"8,404",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,447,400",936.47,"1,546",Sep-20,DAIRY FARM LANE,New Sale,Strata,87,"16,637",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,050,000",871.88,"1,204",Sep-20,FERNVALE ROAD,Resale,Strata,81,"12,963",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
HILLVIEW RESIDENCE,"1,285,000","1,237.86","1,038",Sep-20,HILLVIEW AVENUE,Resale,Strata,115,"11,174",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
H2O RESIDENCES,"1,868,000","1,991.34",938,Sep-20,FERNVALE LINK,Resale,Strata,185,"10,097",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
PARC ROSEWOOD,"518,000",430.56,"1,203",Sep-20,ROSEWOOD DRIVE,Resale,Strata,40,"12,950",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"510,000",430.56,"1,185",Sep-20,ROSEWOOD DRIVE,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
BULLION PARK,"1,285,000","1,259.39","1,020",Sep-20,LENTOR LOOP,Resale,Strata,117,"10,983",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
SEASONS PARK,"928,000","1,065.64",871,Sep-20,YIO CHU KANG ROAD,Resale,Strata,99,"9,374",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
PARKVIEW APARTMENTS,"729,000",936.47,778,Sep-20,BUKIT BATOK STREET 25,Resale,Strata,87,"8,379",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
THE PETALS,"1,380,000","1,302.44","1,060",Sep-20,HILLVIEW AVENUE,Resale,Strata,121,"11,405",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"850,000",678.13,"1,253",Sep-20,FERNVALE ROAD,Resale,Strata,63,"13,492",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
LAKE GRANDE,"1,450,000",925.7,"1,566",Sep-20,JURONG LAKE LINK,Resale,Strata,86,"16,860",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
HILLBROOKS,"1,180,000","1,173.28","1,006",Sep-20,HILLVIEW AVENUE,Resale,Strata,109,"10,826",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
